name,obs_mean,obs_std,obs_min,obs_max,obs_stat_min,obs_stat_max,sim_mean,sim_std,sim_min,sim_max,sim_stat_min,sim_stat_max,distance
qh2081,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.560327,0.366841,0.0081,1.772,0.193486,0.927168,0.02
qh2082,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.557732,0.364572,0.008,1.752,0.19316,0.922304,0.04
qh2083,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.553612,0.363907,0.0079,1.76,0.189705,0.917519,0.032
qh2084,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.552119,0.363116,0.0078,1.741,0.189003,0.915235,0.051
qh2085,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.548677,0.360975,0.0078,1.743,0.187702,0.909652,0.049
qh2086,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.546038,0.359169,0.0077,1.729,0.186869,0.905207,0.063
qh2087,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.544695,0.357705,0.0077,1.726,0.18699,0.9024,0.066
qh2088,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.540853,0.355011,0.0076,1.729,0.185842,0.895864,0.063
qh2089,2.703,1.33898e-15,2.703,2.703,2.703,2.703,0.537474,0.353862,0.0075,1.718,0.183612,0.891336,0.985
qh2090,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.534878,0.352616,0.0075,1.704,0.182262,0.887494,0.316
qh2091,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.530569,0.35117,0.0074,1.71,0.179399,0.881739,0.31
qh2092,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.528623,0.347697,0.0076,1.698,0.180926,0.87632,0.322
qh2093,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.52481,0.347907,0.0073,1.687,0.176903,0.872717,0.333
qh2094,2.02,1.33898e-15,2.02,2.02,2.02,2.02,0.523391,0.347177,0.0073,1.698,0.176214,0.870568,0.322
qh2095,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.520043,0.345565,0.0072,1.681,0.174478,0.865608,0.111
qh2096,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.517472,0.343801,0.0072,1.671,0.173671,0.861273,0.121
qh2097,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.51628,0.343931,0.0071,1.676,0.172349,0.860211,0.116
qh2098,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.514059,0.34182,0.0071,1.666,0.172239,0.855879,0.126
qh2099,1.792,8.92653e-16,1.792,1.792,1.792,1.792,0.510451,0.340177,0.007,1.665,0.170274,0.850628,0.127
qh2100,1.881,0,1.881,1.881,1.881,1.881,0.508814,0.339527,0.007,1.667,0.169287,0.848341,0.214
qh2101,1.881,0,1.881,1.881,1.881,1.881,0.506319,0.338541,0.0069,1.666,0.167778,0.84486,0.215
qh2102,1.881,0,1.881,1.881,1.881,1.881,0.50397,0.335947,0.0069,1.65,0.168023,0.839917,0.231
qh2103,1.881,0,1.881,1.881,1.881,1.881,0.503101,0.336561,0.0069,1.663,0.16654,0.839662,0.218
qh2104,1.743,0,1.743,1.743,1.743,1.743,0.499387,0.333527,0.0068,1.646,0.16586,0.832914,0.097
qh2105,1.743,0,1.743,1.743,1.743,1.743,0.496618,0.331767,0.0068,1.633,0.164851,0.828385,0.11
qh2106,1.743,0,1.743,1.743,1.743,1.743,0.496481,0.331252,0.0067,1.634,0.165229,0.827733,0.109
qh2107,1.743,0,1.743,1.743,1.743,1.743,0.494817,0.332022,0.0067,1.653,0.162795,0.826839,0.09
qh2108,1.743,0,1.743,1.743,1.743,1.743,0.491989,0.330311,0.0067,1.635,0.161678,0.8223,0.108
qh2109,1.743,0,1.743,1.743,1.743,1.743,0.489506,0.328676,0.0067,1.63,0.16083,0.818182,0.113
qh2110,1.881,0,1.881,1.881,1.881,1.881,0.48736,0.327964,0.0066,1.635,0.159396,0.815324,0.246
qh2111,1.743,0,1.743,1.743,1.743,1.743,0.485351,0.326814,0.0066,1.613,0.158537,0.812165,0.13
qh2112,1.743,0,1.743,1.743,1.743,1.743,0.482591,0.326356,0.0066,1.623,0.156235,0.808947,0.12
qh2113,1.743,0,1.743,1.743,1.743,1.743,0.480523,0.325574,0.0065,1.607,0.154949,0.806097,0.136
qh2114,1.743,0,1.743,1.743,1.743,1.743,0.478133,0.324876,0.0065,1.61,0.153257,0.803009,0.133
qh2115,1.743,0,1.743,1.743,1.743,1.743,0.475551,0.322565,0.0065,1.597,0.152986,0.798116,0.146
qh2116,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.473392,0.320633,0.0064,1.586,0.152759,0.794025,0.018
qh2117,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.471942,0.318624,0.0064,1.578,0.153318,0.790566,0.026
qh2118,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.470638,0.318797,0.0064,1.569,0.151841,0.789435,0.035
qh2119,1.881,0,1.881,1.881,1.881,1.881,0.467585,0.316524,0.0064,1.578,0.151061,0.784109,0.303
qh2120,1.743,0,1.743,1.743,1.743,1.743,0.46634,0.31532,0.0064,1.568,0.15102,0.78166,0.175
qh2121,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.466159,0.314419,0.0063,1.561,0.15174,0.780578,0.043
qh2122,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.467041,0.313345,0.0068,1.576,0.153696,0.780386,0.028
qh2195,1.604,6.6949e-16,1.604,1.604,1.604,1.604,0.693289,0.324064,0.0545,1.586,0.369225,1.01735,0.018
qh2220,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.662987,0.278282,0.0436,1.46,0.384705,0.941269,0.006
qh2221,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.648952,0.275753,0.042,1.46,0.373199,0.924705,0.006
qh2222,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.636291,0.274238,0.0406,1.449,0.362053,0.910529,0.017
qh2223,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.626153,0.273692,0.0392,1.424,0.352461,0.899845,0.042
qh2224,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.616814,0.272851,0.0381,1.429,0.343963,0.889665,0.037
qh2225,1.466,4.46326e-16,1.466,1.466,1.466,1.466,0.607707,0.269884,0.0375,1.426,0.337823,0.877591,0.04
qh2271,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.52166,0.234729,0.0934,1.223,0.286931,0.756389,0.002
qh2272,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.519815,0.231694,0.0961,1.213,0.288121,0.751509,0.012
qh2278,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.524723,0.232749,0.0868,1.197,0.291974,0.757472,0.028
qh2279,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.515969,0.227274,0.0785,1.188,0.288695,0.743243,0.037
qh2280,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.507685,0.223867,0.083,1.178,0.283818,0.731552,0.047
qh2281,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.501475,0.222682,0.0744,1.171,0.278793,0.724157,0.054
qh2282,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.496046,0.22299,0.0804,1.174,0.273056,0.719036,0.051
qh2283,1.225,4.46326e-16,1.225,1.225,1.225,1.225,0.491598,0.221186,0.0783,1.181,0.270412,0.712784,0.044
qh2384,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.475245,0.23918,0.001,1.117,0.236065,0.714425,0.007
qh2385,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.468257,0.236189,0.001,1.104,0.232068,0.704446,0.02
qh2386,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.462883,0.235339,0.0011,1.095,0.227544,0.698222,0.029
qh2387,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.4565,0.234575,0.0011,1.1,0.221925,0.691075,0.024
qh2388,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.451489,0.234512,0.0011,1.097,0.216977,0.686001,0.027
qh2389,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.445943,0.232782,0.0011,1.098,0.213161,0.678725,0.026
qh2390,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.440786,0.232797,0.0012,1.091,0.207989,0.673583,0.033
qh2391,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.435884,0.231587,0.0012,1.081,0.204297,0.667471,0.043
qh2392,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.432471,0.230729,0.0012,1.072,0.201742,0.6632,0.052
qh2393,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.428107,0.229975,0.0012,1.086,0.198132,0.658082,0.038
qh2394,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.424172,0.228832,0.0013,1.069,0.19534,0.653004,0.055
qh2395,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.420563,0.228335,0.0013,1.069,0.192228,0.648898,0.055
qh2396,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.416539,0.227894,0.0013,1.07,0.188645,0.644433,0.054
qh2397,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.41294,0.22684,0.0013,1.074,0.1861,0.63978,0.05
qh2398,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.41079,0.225619,0.0014,1.059,0.185171,0.636409,0.065
qh2399,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.408255,0.225607,0.0014,1.067,0.182648,0.633862,0.057
qh2400,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.427289,0.231247,0.0021,1.066,0.196042,0.658536,0.058
qh2401,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.424837,0.232628,0.0014,1.061,0.192209,0.657465,0.063
qh2402,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.422027,0.232251,0.0015,1.063,0.189776,0.654278,0.061
qh2403,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.414474,0.227594,0.0015,1.049,0.18688,0.642068,0.075
qh2404,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.408381,0.225487,0.0015,1.038,0.182894,0.633868,0.086
qh2405,1.124,4.46326e-16,1.124,1.124,1.124,1.124,0.400626,0.222445,0.0015,1.043,0.178181,0.623071,0.081
qh2406,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.393931,0.220325,0.0016,1.033,0.173606,0.614256,0.04
qh2407,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.389045,0.221039,0.0016,1.032,0.168006,0.610084,0.041
qh2408,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.385464,0.220263,0.0016,1.036,0.165201,0.605727,0.037
qh2409,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.381979,0.219994,0.0017,1.029,0.161985,0.601973,0.044
qh2410,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.380023,0.220321,0.0017,1.023,0.159702,0.600344,0.05
qh2411,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.377841,0.220455,0.0017,1.017,0.157386,0.598296,0.056
qh2412,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.374464,0.219042,0.0018,1.019,0.155422,0.593506,0.054
qh2413,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.371553,0.218599,0.0018,1.024,0.152954,0.590152,0.049
qh2414,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.368711,0.217921,0.0018,1.013,0.15079,0.586632,0.06
qh2415,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.367196,0.217488,0.0018,1.006,0.149708,0.584684,0.067
qh2416,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.364703,0.215937,0.0019,1.013,0.148766,0.58064,0.06
qh2417,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.361314,0.214879,0.0019,1.003,0.146435,0.576193,0.07
qh2418,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.359638,0.213938,0.0019,0.996,0.1457,0.573576,0.077
qh2419,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.356008,0.212873,0.002,0.9899,0.143135,0.568881,0.0831
qh2420,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.354356,0.21201,0.002,0.9869,0.142346,0.566366,0.0861
qh2421,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.348812,0.213176,0.002,0.9818,0.135636,0.561988,0.0912
qh2422,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.356889,0.212036,0.0029,0.9768,0.144853,0.568925,0.0962
qh2423,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.352313,0.21067,0.0021,0.9751,0.141643,0.562983,0.0979
qh2424,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.34842,0.209411,0.0021,0.9857,0.139009,0.557831,0.0873
qh2425,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.344694,0.207468,0.0021,0.9791,0.137226,0.552162,0.0939
qh2426,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.341886,0.208108,0.0022,0.9814,0.133778,0.549994,0.0916
qh2427,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.338093,0.210119,0.0022,0.9935,0.127974,0.548212,0.0795
qh2428,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.336272,0.209158,0.0022,0.981,0.127114,0.54543,0.092
qh2429,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.333324,0.208193,0.0023,0.9726,0.125131,0.541517,0.1004
qh2430,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.331672,0.208743,0.0023,0.9796,0.122929,0.540415,0.0934
qh2431,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.330542,0.207942,0.0023,0.9784,0.1226,0.538484,0.0946
qh2432,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.328589,0.206502,0.0024,0.9797,0.122087,0.535091,0.0933
qh2433,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.326535,0.205792,0.0024,0.9704,0.120743,0.532327,0.1026
qh2434,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.325734,0.205789,0.0024,0.9642,0.119945,0.531523,0.1088
qh2435,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.324548,0.205176,0.0025,0.9674,0.119372,0.529724,0.1056
qh2436,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.323137,0.204269,0.0025,0.9721,0.118868,0.527406,0.1009
qh2437,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.320822,0.202935,0.0025,0.9632,0.117887,0.523757,0.1098
qh2438,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.318535,0.203032,0.0026,0.9558,0.115503,0.521567,0.1172
qh2439,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.317503,0.202663,0.0026,0.9511,0.11484,0.520166,0.1219
qh2440,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.316054,0.202779,0.0016,0.9584,0.113275,0.518833,0.1146
qh2441,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.314243,0.20259,0.0017,0.9515,0.111653,0.516833,0.1215
qh2442,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.314163,0.201676,0.0019,0.946,0.112487,0.515839,0.127
qh2443,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.312941,0.200803,0.002,0.9424,0.112138,0.513744,0.1306
qh2444,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.312141,0.200541,0.0022,0.9388,0.1116,0.512682,0.1342
qh2445,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.310898,0.198956,0.0023,0.9354,0.111942,0.509854,0.1376
qh2446,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.309989,0.198291,0.0025,0.9304,0.111698,0.50828,0.1426
qh2447,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.30843,0.197428,0.0027,0.9268,0.111002,0.505858,0.1462
qh2448,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.307436,0.197461,0.0029,0.9249,0.109975,0.504897,0.1481
qh2449,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.305275,0.196501,0.003,0.9214,0.108774,0.501776,0.1516
qh2450,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.302634,0.194649,0.003,0.9187,0.107985,0.497283,0.1543
qh2451,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.302217,0.195502,0.003,0.9286,0.106715,0.497719,0.1444
qh2452,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.299943,0.194531,0.0031,0.9304,0.105412,0.494474,0.1426
qh2453,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.298703,0.194027,0.0031,0.9237,0.104676,0.49273,0.1493
qh2454,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.297669,0.191637,0.0031,0.9196,0.106032,0.489306,0.1534
qh2455,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.297078,0.192752,0.0032,0.9191,0.104326,0.48983,0.1539
qh2456,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.296074,0.192617,0.0032,0.9167,0.103457,0.488691,0.1563
qh2457,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.294781,0.192786,0.0033,0.9252,0.101995,0.487567,0.1478
qh2458,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.307839,0.195167,0.0048,0.9202,0.112672,0.503006,0.1528
qh2459,1.073,2.23163e-16,1.073,1.073,1.073,1.073,0.303355,0.191524,0.0034,0.9239,0.111831,0.494879,0.1491
qh2963,36.436,7.14122e-15,36.436,36.436,36.436,36.436,16.0679,5.68362,5.854,35.74,10.3842,21.7515,0.696
hs79,1130.84,4.57038e-13,1130.84,1130.84,1130.84,1130.84,1152.38,21.6464,1130.85,1231.8,1130.74,1174.03,0.009442
hs80,1130.12,4.57038e-13,1130.12,1130.12,1130.12,1130.12,1152.21,21.6289,1130.8,1232.59,1130.58,1173.84,0.677532
hs81,1129.51,6.85557e-13,1129.51,1129.51,1129.51,1129.51,1152.04,21.61,1130.75,1233.31,1130.43,1173.65,1.2376
hs82,1129.16,4.57038e-13,1129.16,1129.16,1129.16,1129.16,1151.86,21.5867,1130.7,1233.97,1130.28,1173.45,1.53778
hs83,1129.46,6.85557e-13,1129.46,1129.46,1129.46,1129.46,1151.69,21.5618,1130.64,1234.57,1130.13,1173.25,1.1878
hs84,1129.72,6.85557e-13,1129.72,1129.72,1129.72,1129.72,1151.53,21.5358,1130.6,1235.12,1129.99,1173.06,0.883323
